I, [2024-01-30T19:39:53.783837 #77084]  INFO -- : Number of streams being listened to: 90
I, [2024-01-30T19:39:55.231329 #77084]  INFO -- : Subscribed to wss://stream.binance.com:9443/ws
I, [2024-01-30T19:39:55.233274 #77084]  INFO -- : Subscribe request for batch 1: {"method":"SUBSCRIBE","params":["btcusdt@kline_1m","btcusdt@kline_3m","btcusdt@kline_5m","btcusdt@kline_15m","btcusdt@kline_30m","btcusdt@kline_1h","btcusdt@kline_2h","btcusdt@kline_4h","btcusdt@kline_6h","btcusdt@kline_8h","btcusdt@kline_12h","btcusdt@kline_1d","btcusdt@kline_3d","btcusdt@kline_1w","btcusdt@kline_1M","ethusdt@kline_1m","ethusdt@kline_3m","ethusdt@kline_5m","ethusdt@kline_15m","ethusdt@kline_30m","ethusdt@kline_1h","ethusdt@kline_2h","ethusdt@kline_4h","ethusdt@kline_6h","ethusdt@kline_8h","ethusdt@kline_12h","ethusdt@kline_1d","ethusdt@kline_3d","ethusdt@kline_1w","ethusdt@kline_1M","bchusdt@kline_1m","bchusdt@kline_3m","bchusdt@kline_5m","bchusdt@kline_15m","bchusdt@kline_30m","bchusdt@kline_1h","bchusdt@kline_2h","bchusdt@kline_4h","bchusdt@kline_6h","bchusdt@kline_8h","bchusdt@kline_12h","bchusdt@kline_1d","bchusdt@kline_3d","bchusdt@kline_1w","bchusdt@kline_1M","xrpusdt@kline_1m","xrpusdt@kline_3m","xrpusdt@kline_5m","xrpusdt@kline_15m","xrpusdt@kline_30m","xrpusdt@kline_1h","xrpusdt@kline_2h","xrpusdt@kline_4h","xrpusdt@kline_6h","xrpusdt@kline_8h","xrpusdt@kline_12h","xrpusdt@kline_1d","xrpusdt@kline_3d","xrpusdt@kline_1w","xrpusdt@kline_1M","eosusdt@kline_1m","eosusdt@kline_3m","eosusdt@kline_5m","eosusdt@kline_15m","eosusdt@kline_30m","eosusdt@kline_1h","eosusdt@kline_2h","eosusdt@kline_4h","eosusdt@kline_6h","eosusdt@kline_8h","eosusdt@kline_12h","eosusdt@kline_1d","eosusdt@kline_3d","eosusdt@kline_1w","eosusdt@kline_1M","ltcusdt@kline_1m","ltcusdt@kline_3m","ltcusdt@kline_5m","ltcusdt@kline_15m","ltcusdt@kline_30m","ltcusdt@kline_1h","ltcusdt@kline_2h","ltcusdt@kline_4h","ltcusdt@kline_6h","ltcusdt@kline_8h","ltcusdt@kline_12h","ltcusdt@kline_1d","ltcusdt@kline_3d","ltcusdt@kline_1w","ltcusdt@kline_1M"],"id":1}
I, [2024-01-30T19:40:00.316443 #77084]  INFO -- : open data = [1706630400000, "2340.91000000", "2381.00000000", "2335.73000000", "2375.27000000", "89057.82710000", 1706659199999, "210481162.76988400", 155173, "47299.33020000", "111796569.06445400", "0"]
I, [2024-01-30T19:40:00.317786 #77084]  INFO -- : open data = [1706637600000, "2370.30000000", "2381.00000000", "2364.42000000", "2375.27000000", "13237.43900000", 1706644799999, "31393171.82063400", 24124, "6230.40620000", "14777478.02983800", "0"]
I, [2024-01-30T19:40:00.319210 #77084]  INFO -- : open data = [1706572800000, "2317.61000000", "2381.00000000", "2297.00000000", "2375.27000000", "307642.42860000", 1706659199999, "716593302.55680000", 606805, "151566.73210000", "353275535.29625200", "0"]
I, [2024-01-30T19:40:00.321186 #77084]  INFO -- : open data = [1706630400000, "43375.50000000", "43599.00000000", "43224.00000000", "43460.99000000", "4241.86354000", 1706644799999, "184043390.78345740", 161137, "2246.16006000", "97458140.33279590", "0"]
I, [2024-01-30T19:40:00.321670 #77084]  INFO -- : open data = [1706630400000, "43375.50000000", "43599.00000000", "43224.00000000", "43460.99000000", "4241.86354000", 1706659199999, "184043390.78345740", 161137, "2246.16006000", "97458140.33279590", "0"]
I, [2024-01-30T19:40:00.322008 #77084]  INFO -- : open data = [1706637600000, "43398.31000000", "43496.00000000", "43282.94000000", "43460.99000000", "896.33927000", 1706659199999, "38894481.34299990", 32998, "473.85181000", "20560365.21249510", "0"]
I, [2024-01-30T19:40:00.322324 #77084]  INFO -- : open data = [1704067200000, "42283.58000000", "48969.48000000", "38555.00000000", "43460.99000000", "1354219.61767000", 1706745599999, "58714367768.63907880", 50731723, "682396.82512000", "29595966395.61368590", "0"]
I, [2024-01-30T19:40:00.322723 #77084]  INFO -- : open data = [1706486400000, "42031.05000000", "43882.36000000", "41804.88000000", "43460.99000000", "59843.89230000", 1707091199999, "2572489301.13891120", 2195883, "30777.58443000", "1323496194.98900550", "0"]
I, [2024-01-30T19:40:00.323052 #77084]  INFO -- : open data = [1706572800000, "43302.71000000", "43882.36000000", "43114.13000000", "43460.99000000", "28301.15023000", 1706659199999, "1229027020.77704280", 998027, "14780.69816000", "641991473.63049290", "0"]
I, [2024-01-30T19:40:00.323358 #77084]  INFO -- : open data = [1706616000000, "43537.75000000", "43882.36000000", "43114.13000000", "43460.99000000", "14062.11900000", 1706659199999, "610471530.23959830", 505686, "7455.92556000", "323748564.37515750", "0"]
I, [2024-01-30T19:40:00.323796 #77084]  INFO -- : open data = [1706637600000, "43398.31000000", "43496.00000000", "43282.94000000", "43460.99000000", "896.33927000", 1706641199999, "38894481.34299990", 32998, "473.85181000", "20560365.21249510", "0"]
I, [2024-01-30T19:40:00.324157 #77084]  INFO -- : open data = [1706637600000, "43398.31000000", "43496.00000000", "43282.94000000", "43460.99000000", "896.33927000", 1706644799999, "38894481.34299990", 32998, "473.85181000", "20560365.21249510", "0"]
I, [2024-01-30T19:40:00.324830 #77084]  INFO -- : open data = [1706400000000, "42120.63000000", "43882.36000000", "41620.81000000", "43460.99000000", "87138.89068000", 1706659199999, "3726855192.80716990", 3228376, "43748.77263000", "1872166533.62840650", "0"]
I, [2024-01-30T19:40:00.325284 #77084]  INFO -- : open data = [1706639940000, "43471.99000000", "43471.99000000", "43450.00000000", "43460.99000000", "12.82391000", 1706640119999, "557327.21159730", 673, "5.54799000", "241108.84479990", "0"]
I, [2024-01-30T19:40:00.325906 #77084]  INFO -- : open data = [1706639400000, "43359.33000000", "43496.00000000", "43359.33000000", "43460.99000000", "294.64492000", 1706640299999, "12799959.16776330", 12580, "179.95798000", "7816548.31476380", "0"]
I, [2024-01-30T19:40:00.326214 #77084]  INFO -- : open data = [1706639700000, "43482.01000000", "43496.00000000", "43435.60000000", "43460.99000000", "141.27153000", 1706639999999, "6140116.16508350", 4690, "71.97739000", "3128202.51557990", "0"]
I, [2024-01-30T19:40:00.326629 #77084]  INFO -- : open data = [1706639940000, "43471.99000000", "43471.99000000", "43450.00000000", "43460.99000000", "12.82391000", 1706639999999, "557327.21159730", 673, "5.54799000", "241108.84479990", "0"]
I, [2024-01-30T19:40:00.327081 #77084]  INFO -- : open data = [1706639400000, "43359.33000000", "43496.00000000", "43359.33000000", "43460.99000000", "294.64492000", 1706641199999, "12799959.16776330", 12580, "179.95798000", "7816548.31476380", "0"]
I, [2024-01-30T19:40:00.327486 #77084]  INFO -- : open data = [1704067200000, "0.61550000", "0.64050000", "0.49620000", "0.52280000", "9885607954.00000000", 1706745599999, "5569320723.56850000", 6458549, "4872010491.00000000", "2743352745.37590000", "0"]
